name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
img: line_blue.png - text: line blue + text: 黒 の線,custom,line_black.png,image,0.7239764928817749,color-line,large,custom-image
img: line_blue.png - text: line black + text: line red,custom,line_red.png,image,0.8399829268455505,color-line,large,custom-image
img: line_blue.png - text: line black + text: line red,custom,line_black.png,image,0.7901647090911865,color-line,large,custom-image
img: line_blue.png - text: line black + text: line blue,custom,line_red.png,image,0.7545480132102966,color-line,large,custom-image
img: line_blue.png - text: line black + text: line blue,custom,line_black.png,image,0.7646417021751404,color-line,large,custom-image
img: line_blue.png - text: line black + text: 赤 の線,custom,line_red.png,image,0.6956025958061218,color-line,large,custom-image
img: line_blue.png - text: line black + text: 赤 の線,custom,line_black.png,image,0.6917927265167236,color-line,large,custom-image
img: line_blue.png - text: line black + text: 青 の線,custom,line_red.png,image,0.6794102787971497,color-line,large,custom-image
img: line_blue.png - text: line black + text: 青 の線,custom,line_black.png,image,0.6742367744445801,color-line,large,custom-image
img: line_blue.png - text: line black + text: 黒 の線,custom,line_red.png,image,0.6924569010734558,color-line,large,custom-image
img: line_blue.png - text: line black + text: 黒 の線,custom,line_black.png,image,0.6822797060012817,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: line red,custom,line_red.png,image,0.764546275138855,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: line red,custom,line_black.png,image,0.7422885298728943,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: line blue,custom,line_red.png,image,0.6860929727554321,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: line blue,custom,line_black.png,image,0.7131288051605225,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: line black,custom,line_red.png,image,0.7407699823379517,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: line black,custom,line_black.png,image,0.7755462527275085,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: 青 の線,custom,line_red.png,image,0.882402777671814,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: 青 の線,custom,line_black.png,image,0.9013164043426514,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: 黒 の線,custom,line_red.png,image,0.8676455616950989,color-line,large,custom-image
img: line_blue.png - text: 赤 の線 + text: 黒 の線,custom,line_black.png,image,0.8802298307418823,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: line red,custom,line_red.png,image,0.7633740305900574,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: line red,custom,line_black.png,image,0.7427534461021423,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: line blue,custom,line_red.png,image,0.6884452104568481,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: line blue,custom,line_black.png,image,0.716345489025116,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: line black,custom,line_red.png,image,0.7361970543861389,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: line black,custom,line_black.png,image,0.7714601755142212,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: 赤 の線,custom,line_red.png,image,0.8857206702232361,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: 赤 の線,custom,line_black.png,image,0.907274603843689,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: 黒 の線,custom,line_red.png,image,0.8808826208114624,color-line,large,custom-image
img: line_blue.png - text: 青 の線 + text: 黒 の線,custom,line_black.png,image,0.8950390815734863,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: line red,custom,line_red.png,image,0.7646839618682861,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: line red,custom,line_black.png,image,0.7483733296394348,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: line blue,custom,line_red.png,image,0.6863676905632019,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: line blue,custom,line_black.png,image,0.7189746499061584,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: line black,custom,line_red.png,image,0.7352972030639648,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: line black,custom,line_black.png,image,0.775476336479187,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: 赤 の線,custom,line_red.png,image,0.8610691428184509,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: 赤 の線,custom,line_black.png,image,0.888007640838623,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: 青 の線,custom,line_red.png,image,0.8701833486557007,color-line,large,custom-image
img: line_blue.png - text: 黒 の線 + text: 青 の線,custom,line_black.png,image,0.8962498307228088,color-line,large,custom-image
img: line_black.png - text: line red + text: line blue,custom,line_red.png,image,0.7147558331489563,color-line,large,custom-image
img: line_black.png - text: line red + text: line blue,custom,line_blue.png,image,0.8476510643959045,color-line,large,custom-image
img: line_black.png - text: line red + text: line black,custom,line_red.png,image,0.7365692853927612,color-line,large,custom-image
