name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
img: Tour-Eiffel.jpg - text: Japan + text: USA,custom,Big-Ben.jpg,image,0.6167306303977966,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: UK,custom,TOKYO-TOWER.jpg,image,0.6867058277130127,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: UK,custom,TOKYO-SKYTREE.jpg,image,0.6147142648696899,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: UK,custom,Statue-of-Liberty.jpg,image,0.6432203054428101,object,base,custom-image
img: Tour-Eiffel.jpg - text: Japan + text: UK,custom,Big-Ben.jpg,image,0.6697654724121094,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: Japan,custom,TOKYO-TOWER.jpg,image,0.7560569047927856,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: Japan,custom,TOKYO-SKYTREE.jpg,image,0.7613018751144409,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: Japan,custom,Statue-of-Liberty.jpg,image,0.6510477066040039,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: Japan,custom,Big-Ben.jpg,image,0.5814194679260254,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: USA,custom,TOKYO-TOWER.jpg,image,0.7213345766067505,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: USA,custom,TOKYO-SKYTREE.jpg,image,0.7068289518356323,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: USA,custom,Statue-of-Liberty.jpg,image,0.6882994174957275,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: USA,custom,Big-Ben.jpg,image,0.5975418090820312,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: UK,custom,TOKYO-TOWER.jpg,image,0.7242815494537354,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: UK,custom,TOKYO-SKYTREE.jpg,image,0.6981732249259949,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: UK,custom,Statue-of-Liberty.jpg,image,0.6420502066612244,object,base,custom-image
img: Tour-Eiffel.jpg - text: France + text: UK,custom,Big-Ben.jpg,image,0.6624850630760193,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: Japan,custom,TOKYO-TOWER.jpg,image,0.757112443447113,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: Japan,custom,TOKYO-SKYTREE.jpg,image,0.7326836585998535,object,base,custom-image
