name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
text color black text blue,text,text_color-red_text-blue.png,image,0.3140732944011688,color-text,base,text-image
text color black text blue,text,text_color-red_text-black.png,image,0.30256107449531555,color-text,base,text-image
text color black text blue,text,text_color-red_text-赤.png,image,0.23552437126636505,color-text,base,text-image
text color black text blue,text,text_color-red_text-青.png,image,0.23972199857234955,color-text,base,text-image
text color black text blue,text,text_color-red_text-黒.png,image,0.22369255125522614,color-text,base,text-image
text color black text blue,text,text_color-blue_text-red.png,image,0.284451425075531,color-text,base,text-image
text color black text blue,text,text_color-blue_text-blue.png,image,0.31360363960266113,color-text,base,text-image
text color black text blue,text,text_color-blue_text-black.png,image,0.309682160615921,color-text,base,text-image
text color black text blue,text,text_color-blue_text-赤.png,image,0.25283610820770264,color-text,base,text-image
text color black text blue,text,text_color-blue_text-青.png,image,0.25265321135520935,color-text,base,text-image
text color black text blue,text,text_color-blue_text-黒.png,image,0.23649924993515015,color-text,base,text-image
text color black text blue,text,text_color-black_text-red.png,image,0.259350448846817,color-text,base,text-image
text color black text blue,text,text_color-black_text-blue.png,image,0.3044268488883972,color-text,base,text-image
text color black text blue,text,text_color-black_text-black.png,image,0.29779762029647827,color-text,base,text-image
text color black text blue,text,text_color-black_text-赤.png,image,0.2406119406223297,color-text,base,text-image
text color black text blue,text,text_color-black_text-青.png,image,0.24592547118663788,color-text,base,text-image
text color black text blue,text,text_color-black_text-黒.png,image,0.22351093590259552,color-text,base,text-image
text color black text black,text,text_color-red_text-red.png,image,0.2759154140949249,color-text,base,text-image
text color black text black,text,text_color-red_text-blue.png,image,0.28229212760925293,color-text,base,text-image
text color black text black,text,text_color-red_text-black.png,image,0.31039753556251526,color-text,base,text-image
text color black text black,text,text_color-red_text-赤.png,image,0.23579245805740356,color-text,base,text-image
text color black text black,text,text_color-red_text-青.png,image,0.24042528867721558,color-text,base,text-image
text color black text black,text,text_color-red_text-黒.png,image,0.2273871749639511,color-text,base,text-image
text color black text black,text,text_color-blue_text-red.png,image,0.27406227588653564,color-text,base,text-image
text color black text black,text,text_color-blue_text-blue.png,image,0.27824288606643677,color-text,base,text-image
text color black text black,text,text_color-blue_text-black.png,image,0.3079083561897278,color-text,base,text-image
